id	proba3	partage	sim_texte_tittre	nb_fakewords	ponctuation	topic_title_sim	proba2	proba1	sim_tfidf
3025	0.011425	0	0.3127854034019877	11	0	0.36659934206	0.859894	0.128711	1
392	0.013694799999999998	0	0.3624660939544324	2	0	0.585338072983	0.178418	0.807917	8
2725	0.0119602	0	0.2601361480358164	87	0	0.505771695926	0.896955	0.09111469999999999	23
335	0.0274284	0	0.29355072965267165	7	0	0.369894314748	0.6800109999999999	0.29259	3
192	0.011589	0	0.4050837009130189	1	0	0.66694472365	0.19960799999999998	0.788833	1
4087	0.00953646	0	0.3316279054561284	4	0	0.529890073483	0.236406	0.754088	12
3346	0.00700248	0	0.3539033474389322	0	0	0.605496732522	0.100951	0.892076	1
4073	0.0214067	0	0.29376871143233635	5	0	0.220832830613	0.8549209999999999	0.12370199999999999	1
1068	0.0019934	0	0.3288087648791335	0	0	0.7399468011579999	0.0136846	0.984352	1
6016	0.00693534	0	0.3585821856947753	0	0	0.609604328242	0.115244	0.877851	1
1572	0.016521599999999997	0	0.3052682316372423	10	1	0.25837018850000004	0.631073	0.352436	5
3765	0.0165393	0	0.3849450378086139	1	0	0.7609289588920001	0.301245	0.682246	1
2051	0.00362385	0	-1.0	0	0	0.378255184889	0.043727499999999996	0.952679	194
5481	0.0169649	0	0.2632777216727136	1	0	0.368983670876	0.323511	0.659554	32
2778	0.0039770000000000005	0	0.2831850947684573	0	0	0.655043049177	0.0564845	0.9395690000000001	13
5474	0.0105095	0	0.3896281474050515	1	0	0.59803951872	0.0828175	0.906703	2
1053	0.0039287	0	0.3859870824772776	1	0	0.605382797378	0.037427999999999996	0.958673	5
875	0.00790376	0	0.3550002514516709	0	0	0.5994264585369999	0.135648	0.8564780000000001	3
3821	0.017586	0	0.31583950993124393	21	0	0.27777833793	0.8191970000000001	0.163247	50
1427	0.016887700000000002	0	0.29823049293444204	3	0	0.484617861518	0.430033	0.553109	20
5254	0.017126	0	0.3685976948094476	45	0	0.5620631271100001	0.84601	0.13689400000000002	0
3244	0.013802600000000002	0	0.3103561955060153	24	0	0.592269662404	0.610504	0.375724	4
1285	0.017612299999999997	0	0.28371677016374913	53	0	0.454510522884	0.836778	0.14563900000000002	12
5942	0.011919599999999999	0	0.3550601837220936	1	0	0.647960482681	0.259079	0.729032	1
2956	0.0027705	0	0.3936144220837181	0	0	0.53547801594	0.0239275	0.973332	1
523	0.0111939	0	0.3655625003164647	0	0	0.708776424051	0.0986673	0.8901690000000001	0
2023	0.0243537	0	-1.0	19	0	0.403514913762	0.780317	0.195359	0
1290	0.00826584	0	0.3769072157011006	1	0	0.595473936246	0.125995	0.865769	0
2974	0.0149786	0	0.3083872219218434	24	0	0.283640443107	0.846182	0.138869	8
498	0.00812669	0	0.3683323295192424	0	0	0.640995218895	0.10823800000000001	0.8836649999999999	3
2916	0.00761889	0	0.4040977846511373	0	0	0.7276835474519999	0.125243	0.8671690000000001	1
3093	0.00591016	0	0.3960252438038556	0	0	0.702386016419	0.0641446	0.929975	2
5111	0.020046099999999997	0	0.3134847279037345	11	0	0.378597915902	0.777886	0.202098	1
32	0.00341332	0	0.36160731503145693	1	0	0.8206564563150001	0.028968400000000002	0.967648	52
4057	0.015186000000000002	0	0.3731280622844933	3	0	0.631411853893	0.18128699999999998	0.803557	13
3317	0.0023707	0	0.2717791743394533	4	0	0.416465452989	0.9948670000000001	0.0027924	3
809	0.00314166	0	0.35754220539702164	0	0	0.6874819752879999	0.015405200000000003	0.981483	3
557	0.00222338	0	0.34788408419165184	0	0	0.596628356686	0.0157406	0.982066	1
3089	0.00859342	0	0.2559348466833197	2	0	0.528297326907	0.0834686	0.907968	155
4117	0.00834251	0	0.2830082723572861	0	0	0.5129070274809999	0.126711	0.864976	0
3794	0.00946678	0	0.39445564478432105	0	0	0.653143591418	0.046575599999999995	0.9439879999999999	47
1546	0.00474461	0	0.29383014575879224	0	0	0.7070658903210001	0.0303731	0.9649120000000001	1
2587	0.004508	0	0.32741607782158183	0	0	0.563582807155	0.048637599999999996	0.9468840000000001	8
154	0.0117744	0	0.399876987751948	0	0	0.5453118340850001	0.139228	0.8490280000000001	38
2792	0.00166213	0	0.34439309499497384	0	0	0.694941087869	0.0131645	0.985203	2
2476	0.0097815	0	0.3280209881294389	1	0	0.351594018025	0.192918	0.797331	3
533	0.0112311	0	0.3521886024003546	9	0	0.430884776167	0.60041	0.388389	199
882	0.0167308	0	0.22784474981509825	17	1	0.25779736732700004	0.84585	0.13745	114
2744	0.00429137	0	0.35036223759864515	2	0	0.615016618304	0.0427339	0.9530049999999999	69
357	0.0125222	0	0.363237899476993	3	0	0.784745894179	0.304079	0.6834279999999999	79
4322	0.013068999999999999	0	0.33057156084048755	12	0	0.363716481976	0.864075	0.122886	0
1874	0.00564778	0	0.4003926804448649	0	0	0.7169654583089999	0.05955509999999999	0.9348270000000001	39
3183	0.0150868	0	0.2951982772571525	19	0	0.322497080447	0.5670729999999999	0.41786999999999996	22
517	0.0389189	0	0.3978114676420977	2	1	0.598615224271	0.7011569999999999	0.259954	24
319	0.0144732	0	0.3932767320864782	0	0	0.7901633581190001	0.199657	0.785899	53
5290	0.0133489	0	0.2655483104499205	43	0	0.480949600969	0.856088	0.13059300000000001	87
1010	0.00530374	0	0.4259754820546988	3	0	0.627746563562	0.0881315	0.906595	85
2703	0.016134100000000002	0	0.315142877300763	52	1	0.392031733165	0.8850600000000001	0.09883560000000001	15
1314	0.0132872	0	0.3901854101520044	0	0	0.777781302305	0.160592	0.826151	0
577	0.015566700000000001	0	0.2494174776786245	21	0	0.337267197638	0.7737310000000001	0.210732	0
4115	0.0191033	0	0.2981527772286465	29	0	0.4529020321	0.7566350000000001	0.22429200000000002	6
2251	0.00757277	0	0.2936849305535104	1	0	0.407125937275	0.10494	0.887518	28
3563	0.00295847	0	0.3417544770889451	0	0	0.5772070297199999	0.0226723	0.974399	17
2689	0.00756303	0	0.3004459634333834	15	0	0.302458750647	0.968541	0.023926	20
3602	0.00191956	0	0.3084167253398289	0	0	0.569219875453	0.0168313	0.9812790000000001	19
4164	0.00647038	0	0.25729029826300265	0	0	0.301629513177	0.13821	0.85535	5
785	0.00603014	0	0.2697330474889919	0	0	0.46118759557899996	0.0447777	0.9492219999999999	3
1176	0.00696363	0	0.3545258875453193	0	0	0.582755010984	0.0964586	0.896608	4
726	0.00456931	0	0.4027517459281326	0	0	0.766703161913	0.063514	0.931947	7
3862	0.0102097	0	0.3612843838958365	0	0	0.755707554235	0.0927485	0.897072	0
4313	0.00507091	0	0.3459669792755347	0	0	0.683427092475	0.0370072	0.957952	26
648	0.012715	0	0.2830777232887169	0	0	0.602684939723	0.188985	0.79833	57
1191	0.00211759	0	0.4212642566567162	0	0	0.801129727375	0.0122386	0.9856739999999999	2
850	0.00698545	0	0.3046211980020257	1	0	0.58583568649	0.16306400000000001	0.8299799999999999	4
2136	0.00766733	0	0.34665638631879914	0	0	0.745323536132	0.0553496	0.9370129999999999	26
3200	0.00628961	0	0.3862240851554875	0	0	0.613437361943	0.08230069999999999	0.9114399999999999	0
1428	0.0219952	0	0.3068138633569317	14	0	0.467455926955	0.660108	0.31792600000000004	3
4732	0.00938962	0	0.4103531895684836	0	0	0.759123675936	0.17386	0.8167800000000001	3
3787	0.00191112	0	0.3473846526204673	0	0	0.7281405012630001	0.00959042	0.9885280000000001	7
1092	0.0127442	0	0.3060196428379035	5	0	0.46926074404600004	0.28278400000000004	0.704501	4
2406	0.018583099999999998	0	0.3503819063532124	31	0	0.47413246941799997	0.78638	0.19506700000000002	1
2902	0.0214319	0	0.3036949061884344	8	0	0.315694493083	0.191209	0.787389	83
3175	0.00375974	0	0.39640581305598105	0	0	0.666499765546	0.0206519	0.975618	24
1663	0.018347	0	0.3821587384998762	17	0	0.583186917838	0.703006	0.278677	30
1368	0.0808706	0	0.33195776872002725	1	0	0.701880219444	0.241438	0.677721	0
2945	0.010512700000000002	0	0.24915597147901805	3	0	0.58748822436	0.08577180000000001	0.903745	3
291	0.022071200000000003	0	0.3145586024680382	9	1	0.338976032174	0.682699	0.29525999999999997	16
1499	0.00574275	0	0.37158258307955294	0	0	0.51732587174	0.0633533	0.930934	30
499	0.0166942	0	0.2716141247496291	0	0	0.174200870583	0.740429	0.242907	35
3575	0.023601300000000002	0	0.4147409014771507	14	0	0.754382280153	0.864399	0.11202899999999999	3
4223	0.014689500000000001	0	0.2146474885067776	5	0	0.31333896269699996	0.630798	0.354543	1
1740	0.0130289	0	0.3011300916429904	8	0	0.658940963991	0.21911399999999998	0.767887	1
182	0.0271014	0	0.3060576156733261	15	0	0.558880790126	0.6164	0.356528	4
1241	0.0179334	0	0.2892345008249167	14	0	0.385796870905	0.7384350000000001	0.243662	3
5283	0.0148575	0	0.3247655200041086	50	1	0.511225247411	0.689186	0.295987	0
5103	0.0242357	0	0.4264328311305757	2	0	0.761075634121	0.31766300000000003	0.6581319999999999	32
170	0.016502700000000002	0	0.3822096885582747	3	0	0.7724402308380001	0.31716	0.666367	16
3631	0.00349116	0	0.38274829539059024	0	0	0.673295773787	0.0194562	0.977083	45
3302	0.0137829	0	0.2964303184207949	0	0	0.655916946538	0.5397	0.446547	0
1515	0.0123063	0	0.2918458727699405	1	0	0.40343070487899996	0.24531	0.742414	0
5959	0.00783089	0	0.3008228949480493	0	0	0.655275883959	0.0580698	0.9341290000000001	2
4955	0.012234299999999998	0	0.430900500918606	0	0	0.591697373098	0.2514	0.736395	78
3900	0.011086	0	-1.0	32	0	0.265434491819	0.739916	0.24902800000000003	72
5937	0.0101194	0	0.3387250460326977	6	0	0.630591236693	0.18704300000000001	0.802868	15
3429	0.011447200000000001	0	0.30695431799927697	25	0	0.164708041722	0.690082	0.298501	8
2350	0.019144099999999997	0	0.306085806147657	10	0	0.47463189268	0.599093	0.381793	264
4264	0.00939864	0	0.3272299754677804	2	0	0.29117752075	0.2118	0.778831	6
5089	0.015271600000000001	0	0.2837980579080628	1	0	0.5999108486670001	0.48247799999999996	0.5022800000000001	3
2503	0.0132145	0	0.3992860461119613	2	0	0.681859840441	0.255639	0.7311770000000001	5
3844	0.00739795	0	0.3651159408961959	0	0	0.6409847148300001	0.115025	0.877607	5
4007	0.0122344	0	0.3214669744200991	4	0	0.44041154336599997	0.834672	0.153124	3
73	0.00573057	0	0.294625811831612	1	0	0.6689067981979999	0.0918806	0.9024190000000001	1
3711	0.015255600000000001	0	0.4011155362369385	2	0	0.610092991052	0.383025	0.601749	5
5996	0.0188627	0	0.37032302942024375	58	0	0.461913909718	0.852141	0.129026	69
4815	0.0177808	0	0.1496626674256736	69	0	-1.0	0.5225890000000001	0.459661	40
1413	0.00681305	0	0.36628541283865945	3	0	0.690564509072	0.07598719999999999	0.9172299999999999	46
2875	0.014294799999999998	0	0.299538927920966	46	0	0.23974552561999998	0.707055	0.27868000000000004	43
3641	0.0225118	0	0.2765008438940961	82	0	0.0555821585305	0.586198	0.39132100000000003	17
3841	0.00707704	0	0.3190670683866512	3	0	0.540797868601	0.06099109999999999	0.9319620000000001	136
5356	0.0094649	0	0.3943444705812258	0	0	0.780076205111	0.15987200000000001	0.830693	2
289	0.0152453	0	0.3809024454825991	0	0	0.8394713895839999	0.43505200000000005	0.549733	2
2455	0.0221852	0	0.3634823643335129	10	0	0.46013232314400004	0.8006939999999999	0.17715	13
3432	0.0146029	0	0.3909513002383827	1	0	0.386591164213	0.505948	0.479479	1
2541	0.00335772	0	0.30249922064625795	0	0	0.607954893521	0.0425191	0.954153	0
1128	0.010573200000000001	0	0.3725316529303976	0	0	0.482611226646	0.184497	0.80496	14
5016	0.000542835	0	0.3846251385558637	0	0	0.7049764268009999	0.0060953000000000005	0.993392	3
3543	0.00794807	0	0.4226163148621231	0	0	0.741841830129	0.576224	0.415858	82
2313	0.0120736	0	0.2126210554072099	5	0	0.402907479415	0.924924	0.0630323	55
1061	0.0379796	0	0.3924306199292276	3	0	0.7293287051389999	0.6514800000000001	0.31056999999999996	4
5934	0.00417547	0	0.2811508216531798	0	0	0.655043049177	0.0584299	0.937425	65
2388	0.010306000000000001	0	0.34423385430050124	1	0	0.418249174836	0.10770999999999999	0.882014	1
3501	0.0160178	0	0.3407784879993841	19	0	0.479742357642	0.6800069999999999	0.304006	22
4230	0.019171599999999997	0	0.3082986634322979	39	1	0.372155090559	0.849058	0.131801	38
976	0.0157786	0	0.3447880235234091	0	0	0.39179328114699996	0.454563	0.529688	5
5293	0.00938115	0	0.4168128363375971	5	0	0.794282007666	0.0489143	0.941735	3
2613	0.014795600000000002	0	0.35320433194419193	1	0	0.776981445646	0.335427	0.649807	86
1786	0.0183003	0	0.2504673016275621	10	0	0.42578974029700006	0.45404399999999995	0.5276850000000001	3
5084	0.00997447	0	0.3220816730743896	0	0	0.391512640547	0.102284	0.8877709999999999	0
5925	0.00298473	0	0.3282998629580903	0	0	0.409578875246	0.0235145	0.9735309999999999	0
1978	0.028769299999999998	0	-1.0	3	0	0.34144092061	0.303204	0.6680560000000001	3
1846	0.00820033	0	0.3678369441888324	1	0	0.632694656052	0.166364	0.825466	1
6013	0.0073372	0	0.340809565370038	0	0	0.599252153803	0.08286360000000001	0.9098290000000001	0
3275	0.013049100000000001	0	0.3131829357517644	0	0	0.557466556744	0.227282	0.759699	6
2663	0.018002900000000002	0	-1.0	14	0	0.120537846017	0.532359	0.449669	49
5230	0.00958773	0	0.3491450226845069	0	0	0.547025169119	0.0783108	0.9121309999999999	2
3043	0.0118411	0	0.4114207572314161	0	0	0.761815789894	0.38853000000000004	0.599659	2
353	0.017212	0	0.3244418659684111	3	0	0.536583819062	0.28063299999999997	0.7021850000000001	207
211	0.015284299999999999	0	0.3022557838194197	58	0	0.45737427793700003	0.7132189999999999	0.271527	324
4761	0.0114845	0	0.3312211517572126	46	1	0.546607942854	0.747436	0.24111	16
10	0.0130862	0	0.3532410181940692	0	0	0.7097466886920001	0.191751	0.795193	8
5966	0.00678719	0	0.4027695284960563	2	0	0.7100075102079999	0.162332	0.8309110000000001	0
2408	0.0192177	0	0.3260024857581265	4	0	0.7342845470199999	0.147221	0.833592	1
1804	0.0057771	0	0.3536032401200673	0	0	0.8220664584299999	0.0365841	0.9576690000000001	3
2030	0.010578	0	0.4191290985723341	0	0	0.6948958265940001	0.23374299999999998	0.755709	2
3055	0.0057771	0	0.3536032401200673	0	0	0.7492651871770001	0.0365841	0.9576690000000001	1
949	0.014250799999999997	0	0.2063386068271351	6	0	0.280337210245	0.7861060000000001	0.199673	2
4336	0.015216399999999998	0	0.2549228991532957	32	1	0.42586330419699997	0.763724	0.22108899999999998	58
3343	0.00721715	0	0.3709540017792952	0	0	0.722338844498	0.0314372	0.961376	37
4833	0.00912769	0	0.3323014682607701	6	0	0.616446723995	0.115052	0.87585	8
2928	0.00282538	0	0.3531492842257753	0	0	0.6654414607600001	0.0212257	0.975979	37
1777	0.00524155	0	0.32768914369316804	0	0	0.731324535874	0.0629263	0.9318620000000001	6
2963	0.00679885	0	0.29669371222438906	2	0	0.212784144821	0.144423	0.848808	16
1229	0.00292798	0	0.35808303416485343	1	0	0.7701700282359999	0.043218099999999995	0.9538840000000001	278
3174	0.016471700000000002	0	0.2988765613534742	55	1	0.416018814797	0.78095	0.20260899999999998	29
2991	0.0103646	0	0.3162727562551425	46	0	0.355001926718	0.946459	0.043205900000000005	6
3372	0.00366131	0	0.33068546238920354	0	0	0.436736222953	0.05266080000000001	0.943708	0
992	0.013865	0	0.33128311762328866	1	0	0.486274415898	0.226007	0.760158	1
2643	0.00872232	0	0.30718499321790776	0	0	0.294952181155	0.521331	0.46997700000000003	22
3321	0.011395299999999999	0	0.417610346197194	0	0	0.761607507314	0.19933900000000002	0.789296	4
309	0.013017500000000001	0	0.3237464109124576	28	0	0.445339363516	0.812733	0.17428	3
2181	0.00917503	0	0.2882981909039733	6	0	0.610741849813	0.15776300000000001	0.833092	28
2234	0.00561991	0	0.3711931175833908	0	0	0.355977783499	0.07990599999999999	0.9145040000000001	5
624	0.012814500000000001	0	0.35557591512914555	23	0	0.334735451407	0.898222	0.08899349999999999	2
2206	0.0250574	0	0.2890668254571741	68	0	0.335727891422	0.6531520000000001	0.321821	104
3897	0.0316195	0	0.29327829474222034	24	1	0.559895496866	0.745545	0.222865	107
5754	0.014647499999999999	0	0.32121108071209964	70	0	0.38012595178	0.335674	0.649709	0
1096	0.00654278	0	0.3922635148183769	0	0	0.46655549126900003	0.0636587	0.9298290000000001	3
1951	0.0103966	0	0.2717654640459701	36	0	0.33372488830499997	0.9314520000000001	0.0581817	3
3656	0.015105600000000002	0	0.3751498424435805	4	0	0.652790393178	0.13350399999999998	0.8514200000000001	8
910	0.0120935	0	0.3566237444029789	0	0	0.7251949406389999	0.198267	0.789669	1
1970	0.012929	0	0.3000868889953738	4	0	0.28395575436799997	0.285364	0.7017369999999999	4
196	0.0230326	0	0.3315952390614435	1	0	0.443580202812	0.219663	0.7573340000000001	33
4711	0.0335597	0	0.3295772868565146	3	0	0.662266942153	0.778051	0.188419	2
1464	0.012509600000000001	0	0.40461291116566095	0	0	0.727384723636	0.0621224	0.9253979999999999	20
3492	0.00605166	0	0.2915472981203037	2	0	0.47276344335000003	0.12741	0.866568	2
4141	0.021902099999999997	0	0.2905202831317065	4	0	0.371692958479	0.69553	0.282598	21
3245	0.00682685	0	0.3441519820298224	3	0	0.398286665795	0.10781800000000001	0.8853850000000001	0
66	0.00933966	0	0.4149181052030024	0	0	0.687974267395	0.22136599999999998	0.769324	28
222	0.0061423	0	0.40591804595295705	1	0	0.708722147607	0.149927	0.8439610000000001	3
1639	0.0122043	0	0.29424435838368074	44	0	0.526908118876	0.837865	0.14996099999999998	66
3395	0.00902414	0	0.3294109024575411	0	0	0.463031723356	0.179755	0.811251	1
511	0.011940000000000001	0	0.4254814706965976	3	0	0.335576919752	0.205054	0.783036	0
3730	0.0155303	0	0.40458888694344497	0	0	0.6683851473	0.27319899999999997	0.7113	11
2466	0.00841767	0	0.4296172382104331	0	0	0.7199393876569999	0.0687612	0.922851	0
3853	0.00499576	0	0.37365284533740944	0	0	0.794349138012	0.0694158	0.925618	7
4276	0.00586157	0	0.4271036971890037	2	0	0.7918272853470001	0.05222090000000001	0.941948	59
1098	0.00464434	0	0.3544256947180321	0	0	0.33358570685899996	0.0480977	0.9472879999999999	2
1207	0.0152167	0	0.3176636743356797	71	0	0.511504424736	0.891798	0.09301489999999998	4
2161	0.0116508	0	0.22955412113193754	1	0	0.462738205859	0.281143	0.707236	0
4953	0.00800799	0	0.4039512039248396	1	0	0.618059281691	0.106458	0.8855639999999999	2
4303	0.027366200000000004	0	0.3183717564544033	5	0	0.199471063217	0.791479	0.18118499999999998	4
843	0.0258805	0	0.3871831976739791	238	0	0.535724148172	0.8228	0.15135	1
4775	0.017950900000000002	0	0.3313233564338791	11	0	0.284764510032	0.476628	0.505451	0
3870	0.014757499999999998	0	0.42034338897406337	1	0	0.717493728371	0.109455	0.875818	0
3471	0.00676952	0	0.3375096979881463	2	0	0.620357441878	0.11316099999999998	0.880099	0
3499	0.0348004	0	0.4307522501787933	5	0	0.67195125294	0.872841	0.0923883	2
3368	0.00177691	0	0.34302308028186645	0	0	0.676038423897	0.00651657	0.9917370000000001	1
1678	0.00768959	0	0.3446164663657057	0	0	0.833571151536	0.09769610000000001	0.8946440000000001	12
1821	0.016069200000000002	0	0.28639878641230004	6	0	0.39580691882299995	0.386305	0.597655	10
1788	0.015007	0	0.34127297076712315	1	0	0.60837900825	0.23241199999999998	0.7526109999999999	2
1252	0.00918778	0	0.3571412263469391	0	0	0.731395991895	0.0610297	0.9298129999999999	3
4645	0.0139211	0	0.2988516814415341	37	0	0.440762489826	0.8907780000000001	0.0953313	2
2880	0.0152651	0	-1.0	30	0	0.126302180801	0.453845	0.53092	2
2893	0.00965518	0	0.4012786762812432	0	0	0.736949868606	0.182513	0.807862	8
4192	0.0106312	0	0.435394244136564	17	0	0.6443314839000001	0.8370290000000001	0.15237	14
2536	0.0132792	0	0.3067161787677642	82	0	0.485753425852	0.8444940000000001	0.142257	5
3981	0.0104708	0	0.2204480560658859	0	0	0.35766970240400003	0.286204	0.7033550000000001	114
4625	0.0114337	0	0.3920613011116309	1	0	0.698904552034	0.160272	0.828325	4
829	0.0137053	0	0.2905435953632317	9	0	0.319336429596	0.875217	0.111107	0
1525	0.00517127	0	0.4053791195067713	1	0	0.6386481574689999	0.0746834	0.920175	2
4694	0.00396231	0	0.3390729922442204	0	0	0.7573741019499999	0.0396005	0.956467	1
3934	0.010844	0	0.32205293542084423	0	0	0.49271358260700004	0.155548	0.8336379999999999	2
2436	0.012727	0	0.31677350798605625	2	0	0.358069773588	0.180111	0.807192	0
1114	0.012762700000000002	0	0.3185448804725493	1	0	0.5936231010149999	0.249563	0.737704	3
3180	0.015510399999999999	0	0.3980226035489565	29	0	0.39165824368100005	0.596698	0.387821	3
3936	0.013992600000000001	0	0.2744754709315629	35	0	0.429287373041	0.5561689999999999	0.42986800000000003	8
2246	0.0276233	0	0.3930798518186923	8	0	0.670905971062	0.478537	0.49387	3
2332	0.0192749	0	0.3178168452453476	49	1	0.297168780566	0.745912	0.234843	4
3012	0.0217114	0	0.3130156836839105	0	0	0.44561621089500003	0.747897	0.230422	0
4138	0.0025276	0	0.33754492495457245	1	0	0.643731496363	0.0305945	0.966908	1
169	0.00755479	0	0.4086539537316386	1	0	0.72348330927	0.10349000000000001	0.888985	33
3695	0.0040839	0	0.3682410990640948	1	0	0.684745121103	0.0468659	0.9490799999999999	45
5325	0.032283299999999994	0	0.2889150741275634	3	0	0.197061611638	0.8216190000000001	0.146127	0
308	0.00719053	0	0.36931624317466427	0	0	0.504860561541	0.101359	0.891481	0
2474	0.00449292	0	0.3441335556763955	0	0	0.6083763026210001	0.0267157	0.9688209999999999	1
3855	0.00976481	0	0.36138099737515217	0	0	0.60402226256	0.101241	0.8890239999999999	56
3170	0.00734815	0	0.34016613631118403	11	0	0.5342486582	0.9626049999999999	0.0300772	2
2918	0.00182101	0	0.3889776481819777	0	0	0.688014341702	0.0165791	0.9816299999999999	1
2913	0.00285336	0	0.4142571019838747	0	0	0.632051604317	0.00985426	0.9873219999999999	44
2043	0.00218586	0	0.3262732288934583	0	0	0.8067075098180001	0.012324700000000001	0.985519	9
2965	0.00442364	0	0.3476414694899836	0	0	0.37616765484399994	0.0341106	0.9614959999999999	0
3842	0.00921096	0	0.2746111800841606	0	0	0.5899344108860001	0.320019	0.6708	33
2333	0.0138915	0	0.2736982770194108	0	0	0.734120579397	0.297558	0.68858	16
4601	0.011907700000000002	0	0.3596757529085751	3	0	0.628089654962	0.146543	0.8415790000000001	2
2942	0.015358799999999999	0	0.24633352272244965	5	0	0.30646585003000004	0.35480300000000004	0.629868	4
1117	0.00311549	0	0.2864218953796075	1	0	0.550895630569	0.0355808	0.961334	2
1392	0.025086599999999997	0	0.2853405839950506	5	0	0.286901270209	0.7907609999999999	0.18418299999999999	11
1781	0.00689431	0	0.3485995462630532	17	0	0.350570100946	0.9581049999999999	0.035031	1
2529	0.010451	0	0.2859060325047518	1	0	0.43323631098399995	0.30009	0.689489	2
330	0.0091272	0	0.3281635100538062	21	0	0.654319631432	0.814493	0.17640899999999998	17
4658	0.010303299999999998	0	0.3903984529039625	2	0	0.643468535125	0.25454899999999997	0.735178	5
2080	0.013846700000000002	0	0.2806825134368298	0	0	0.548029318526	0.207058	0.779126	19
1289	0.0201705	0	0.25865772869879994	4	0	0.21013828889299999	0.527818	0.45204099999999997	3
2299	0.00351479	0	0.3055401503357336	0	0	0.54960101845	0.03766	0.9588549999999999	0
2949	0.0124997	0	0.3588064771197589	1	0	0.517988152478	0.313923	0.673607	1
1189	0.014308700000000002	0	0.2705583048952434	11	1	0.6074375691939999	0.930024	0.055697500000000004	0
124	0.013357299999999997	0	0.3715800485153818	0	0	0.648945466822	0.332741	0.653932	63
4824	0.01765	0	0.30034526524110483	4	0	0.658383779306	0.415469	0.5669109999999999	2
3768	0.00719161	0	0.4096344801479033	2	0	0.6505465336999999	0.0851173	0.9077209999999999	2
1458	0.00648649	0	-1.0	32	0	0.19425902479200002	0.963823	0.029720599999999996	2
1222	0.025916500000000002	0	0.28668045834871114	1	0	0.245196780566	0.587708	0.38640599999999997	0
1255	0.0159341	0	0.35661321724968864	4	0	0.744788121178	0.144259	0.8398370000000001	4
1069	0.0178044	0	0.3219227545564525	1	0	0.342079232011	0.25600700000000004	0.726219	4
5479	0.00432081	0	0.4287137489891018	2	0	0.7952944965150001	0.040225199999999996	0.955484	9
2533	0.020403599999999997	0	0.3809381266509164	3	0	0.26231995144299997	0.9505399999999999	0.029086700000000004	1
4713	0.0152297	0	0.3507358882939017	0	0	0.531747869503	0.270617	0.714183	42
978	0.0095806	0	0.36281703848367697	2	0	0.7201746187190001	0.184339	0.806111	2
4637	0.00323676	0	0.30678188488358626	0	0	0.635820535917	0.0234923	0.973301	58
3011	0.00275134	0	0.38843035042293494	0	0	0.654855140733	0.0185636	0.978715	1
599	0.00387564	0	0.2752311421085487	0	0	0.711079393442	0.08557050000000001	0.9105840000000001	18
2653	0.00553663	0	0.3213384391079629	0	0	0.663016375304	0.051803800000000004	0.9426899999999999	42
4700	0.00961077	0	0.41399570470237257	0	0	0.716770636392	0.263227	0.7271920000000001	46
2340	0.0104899	0	0.32870402956954464	1	0	0.552242149924	0.16303099999999998	0.826509	105
3214	0.00918547	0	0.37042033814438463	0	0	0.34486426490999994	0.352419	0.638426	2
2767	0.016069200000000002	0	0.286641372423105	0	0	0.597324337008	0.23506	0.748901	8
2264	0.00691451	0	0.25779369960886195	0	0	0.562125952958	0.0998554	0.89326	37
3722	0.014017400000000001	0	0.35736796252302416	0	0	0.51130885728	0.145811	0.840202	0
4853	0.0151632	0	0.3284166707921787	18	0	0.48229891915600004	0.828155	0.156711	0
2816	0.00975761	0	0.4014554100639636	0	0	0.725877306989	0.250246	0.7400260000000001	4
379	0.00806391	0	0.2836909144815125	1	0	0.19277025080200003	0.09252919999999999	0.899437	10
2520	0.00757116	0	0.3424016987491946	0	0	0.534256286584	0.11301300000000002	0.879446	0
876	0.017566599999999998	0	0.31318851851211216	2	0	0.874066582412	0.172611	0.809852	4
5310	0.00863283	0	0.3959506010146371	3	0	0.587850885822	0.0563337	0.9350629999999999	2
1294	0.0233186	0	0.4193461472506932	1	0	0.7044850811210001	0.451617	0.525094	7
3285	0.00191956	0	0.3084167253398289	0	0	0.569219875453	0.0168313	0.9812790000000001	1
1797	0.00644959	0	0.3276238876416183	0	0	0.691087084694	0.08692739999999999	0.906653	11
5331	0.00718442	0	0.4070008012050127	0	0	0.5383640138920001	0.099328	0.893518	1
56	0.0111519	0	0.3206403504147037	3	0	0.655005481836	0.111393	0.8774850000000001	3
2028	0.0228375	0	0.3655790916832575	1	0	0.383221346758	0.381221	0.595971	23
4066	0.00938115	0	0.41482564726435744	5	0	0.69551293678	0.145818	0.844831	0
128	0.017697900000000003	0	0.25202942743945783	15	0	0.363559172988	0.775192	0.20714000000000002	1
4770	0.0171502	0	0.4259197120431019	0	0	0.70716949119	0.25890799999999997	0.7239720000000001	2
2936	0.0181048	0	0.3702752627603185	17	0	0.6817527887229999	0.722312	0.25961300000000004	0
2113	0.014048	0	0.3573830291601714	2	0	0.664482435243	0.16911800000000002	0.816864	4
78	0.00831659	0	0.35989760284078925	1	0	0.466047869131	0.12126500000000001	0.870448	4
836	0.00166662	0	0.3889444132879151	0	0	0.373221293508	0.007719499999999999	0.9906440000000001	0
505	0.016930900000000002	0	0.309754236749878	6	0	0.649488803421	0.257486	0.7256130000000001	0
1557	0.0026226	0	0.3661131196220968	0	0	0.606929497834	0.0269322	0.970475	4
