label1	proba1	label2	proba2	label3	proba3	source
trusted	0.618915	fakeNews	0.361072	satire	0.0200433	en
trusted	0.609948	fakeNews	0.36795	satire	0.0221328	en
trusted	0.962343	fakeNews	0.0330553	satire	0.00463225	en
trusted	0.806485	fakeNews	0.18092	satire	0.0126253	en
trusted	0.914669	fakeNews	0.0815966	satire	0.00376458	en
trusted	0.857522	fakeNews	0.127677	satire	0.0148304	en
trusted	0.895239	fakeNews	0.0944878	satire	0.0103032	en
trusted	0.578376	fakeNews	0.404366	satire	0.0172884	en
trusted	0.276169	fakeNews	0.711548	satire	0.0123131	en
trusted	0.00830074	fakeNews	0.985786	satire	0.00594356	en
trusted	0.803743	fakeNews	0.18308	satire	0.0132074	en
trusted	0.91232	fakeNews	0.0692271	satire	0.0184828	en
trusted	0.0539993	fakeNews	0.935217	satire	0.0108137	en
trusted	0.897451	fakeNews	0.0959287	satire	0.0066504	en
trusted	0.881334	fakeNews	0.110422	satire	0.00827383	en
trusted	0.0588481	fakeNews	0.929382	satire	0.0117998	en
trusted	0.920725	fakeNews	0.0704526	satire	0.0088529	en
trusted	0.973134	fakeNews	0.0215148	satire	0.00538091	en
trusted	0.528396	fakeNews	0.448895	satire	0.0227388	en
trusted	0.912821	fakeNews	0.0818234	satire	0.00538549	en
trusted	0.47933	fakeNews	0.501656	satire	0.0190447	en
trusted	0.870571	fakeNews	0.121262	satire	0.0081972	en
trusted	0.934129	fakeNews	0.0580698	satire	0.00783089	en
trusted	0.88778	fakeNews	0.101553	satire	0.0106965	en
trusted	0.0674263	fakeNews	0.919936	satire	0.0126678	en
trusted	0.914248	fakeNews	0.0779408	satire	0.00784148	en
trusted	0.889115	fakeNews	0.103774	satire	0.00714119	en
trusted	0.622001	fakeNews	0.364938	satire	0.0130906	en
trusted	0.0965745	fakeNews	0.889483	satire	0.0139726	en
trusted	0.54879	fakeNews	0.426728	satire	0.0245118	en
trusted	0.858801	fakeNews	0.134271	satire	0.00695799	en
trusted	0.965847	fakeNews	0.0303637	satire	0.00381949	en
trusted	0.724907	fakeNews	0.251925	satire	0.0231977	en
trusted	0.971471	fakeNews	0.024379	satire	0.00417985	en
trusted	0.413545	fakeNews	0.566158	satire	0.0203276	en
trusted	0.686406	fakeNews	0.300445	satire	0.013179	en
trusted	0.694002	fakeNews	0.290652	satire	0.0153762	en
trusted	0.71551	fakeNews	0.269591	satire	0.0149293	en
trusted	0.895192	fakeNews	0.0983988	satire	0.00643939	en
trusted	0.959599	fakeNews	0.0372305	satire	0.00320063	en
trusted	0.21284	fakeNews	0.767198	satire	0.0199915	en
trusted	0.83884	fakeNews	0.154936	satire	0.00625375	en
trusted	0.965483	fakeNews	0.032011	satire	0.00253643	en
trusted	0.36235	fakeNews	0.607263	satire	0.0304171	en
trusted	0.0408405	fakeNews	0.931027	satire	0.0281627	en
trusted	0.4246	fakeNews	0.552596	satire	0.0228347	en
trusted	0.861698	fakeNews	0.124359	satire	0.0139734	en
trusted	0.927764	fakeNews	0.0652065	satire	0.00705954	en
trusted	0.121711	fakeNews	0.864424	satire	0.0138949	en
trusted	0.905586	fakeNews	0.0881514	satire	0.00629232	en
trusted	0.108675	fakeNews	0.864684	satire	0.0266713	en
trusted	0.210754	fakeNews	0.77745	satire	0.0118264	en
trusted	0.763888	fakeNews	0.225025	satire	0.0111175	en
trusted	0.940123	fakeNews	0.0536016	satire	0.0063054	en
trusted	0.971443	fakeNews	0.0244038	satire	0.00418291	en
trusted	0.123076	fakeNews	0.8614	satire	0.0155539	en
trusted	0.0653079	fakeNews	0.920092	satire	0.0146302	en
trusted	0.349013	fakeNews	0.631141	satire	0.0198763	en
trusted	0.793261	fakeNews	0.195407	satire	0.0113619	en
trusted	0.923739	fakeNews	0.072996	satire	0.00329543	en
trusted	0.418628	fakeNews	0.570746	satire	0.0106551	en
trusted	0.361688	fakeNews	0.622996	satire	0.0153463	en
trusted	0.0250222	fakeNews	0.962996	satire	0.0120119	en
trusted	0.443658	fakeNews	0.521944	satire	0.0344281	en
trusted	0.454559	fakeNews	0.533494	satire	0.0119775	en
trusted	0.791025	fakeNews	0.199158	satire	0.00984665	en
trusted	0.127236	fakeNews	0.860473	satire	0.0123203	en
trusted	0.391955	fakeNews	0.590458	satire	0.0176165	en
trusted	0.890749	fakeNews	0.102992	satire	0.00628908	en
trusted	0.61536	fakeNews	0.362593	satire	0.0220773	en
trusted	0.841762	fakeNews	0.149112	satire	0.00915609	en
trusted	0.921646	fakeNews	0.072954	satire	0.00543009	en
trusted	0.774485	fakeNews	0.206657	satire	0.0188882	en
trusted	0.247935	fakeNews	0.727614	satire	0.0244808	en
trusted	0.886609	fakeNews	0.106743	satire	0.00667773	en
trusted	0.981279	fakeNews	0.0168313	satire	0.00191956	en
trusted	0.112849	fakeNews	0.870454	satire	0.0167264	en
trusted	0.95249	fakeNews	0.0428944	satire	0.00464581	en
trusted	0.949665	fakeNews	0.0436069	satire	0.00675859	en
trusted	0.809775	fakeNews	0.178863	satire	0.0113919	en
trusted	0.960374	fakeNews	0.0368981	satire	0.00275778	en
trusted	0.457826	fakeNews	0.528516	satire	0.0136877	en
trusted	0.168426	fakeNews	0.809007	satire	0.0225964	en
trusted	0.0719553	fakeNews	0.920449	satire	0.00762626	en
trusted	0.778482	fakeNews	0.201997	satire	0.019551	en
trusted	0.969427	fakeNews	0.027008	satire	0.00359543	en
trusted	0.0671292	fakeNews	0.923761	satire	0.00913969	en
trusted	0.821794	fakeNews	0.170133	satire	0.00810281	en
trusted	0.138394	fakeNews	0.843053	satire	0.0185824	en
trusted	0.282605	fakeNews	0.694038	satire	0.023387	en
trusted	0.549562	fakeNews	0.434482	satire	0.0159864	en
trusted	0.819578	fakeNews	0.172572	satire	0.00788042	en
trusted	0.478623	fakeNews	0.506229	satire	0.0151776	en
trusted	0.0371979	fakeNews	0.950078	satire	0.0127539	en
trusted	0.954556	fakeNews	0.0420316	satire	0.00344205	en
trusted	0.907987	fakeNews	0.0804898	satire	0.0115536	en
trusted	0.947443	fakeNews	0.0484562	satire	0.00413077	en
trusted	0.198673	fakeNews	0.780071	satire	0.0212861	en
trusted	0.267877	fakeNews	0.715769	satire	0.0163842	en
trusted	0.919157	fakeNews	0.073861	satire	0.0070119	en
trusted	0.235734	fakeNews	0.742803	satire	0.0214929	en
trusted	0.284402	fakeNews	0.701299	satire	0.0143293	en
trusted	0.878789	fakeNews	0.110191	satire	0.0110497	en
trusted	0.87938	fakeNews	0.111232	satire	0.00941792	en
trusted	0.974045	fakeNews	0.0234087	satire	0.00257604	en
trusted	0.173795	fakeNews	0.809837	satire	0.0163979	en
trusted	0.602906	fakeNews	0.381981	satire	0.0151433	en
trusted	0.701263	fakeNews	0.280722	satire	0.0180448	en
trusted	0.0793144	fakeNews	0.902791	satire	0.0179247	en
trusted	0.433467	fakeNews	0.552691	satire	0.0138719	en
trusted	0.839022	fakeNews	0.143284	satire	0.0177241	en
trusted	0.969707	fakeNews	0.0273467	satire	0.00297589	en
trusted	0.148164	fakeNews	0.832045	satire	0.0198217	en
trusted	0.165024	fakeNews	0.817885	satire	0.0171213	en
trusted	0.211475	fakeNews	0.776454	satire	0.0121011	en
trusted	0.931521	fakeNews	0.0648166	satire	0.00369214	en
trusted	0.769069	fakeNews	0.214921	satire	0.0160402	en
trusted	0.87215	fakeNews	0.114389	satire	0.0134903	en
trusted	0.899843	fakeNews	0.0924005	satire	0.00778649	en
trusted	0.141787	fakeNews	0.843927	satire	0.0143164	en
trusted	0.533789	fakeNews	0.445638	satire	0.0206033	en
trusted	0.940501	fakeNews	0.0546154	satire	0.00491309	en
trusted	0.152838	fakeNews	0.830491	satire	0.0167003	en
trusted	0.609521	fakeNews	0.37243	satire	0.018079	en
trusted	0.602529	fakeNews	0.382078	satire	0.0154231	en
trusted	0.16348	fakeNews	0.823707	satire	0.0128436	en
trusted	0.33564	fakeNews	0.621485	satire	0.0429049	en
trusted	0.903351	fakeNews	0.089029	satire	0.00764997	en
trusted	0.990644	fakeNews	0.0077195	satire	0.00166662	en
trusted	0.853722	fakeNews	0.134889	satire	0.011419	en
trusted	0.559578	fakeNews	0.417434	satire	0.0230173	en
trusted	0.697645	fakeNews	0.289301	satire	0.0130842	en
trusted	0.139276	fakeNews	0.840341	satire	0.0204133	en
trusted	0.888932	fakeNews	0.101698	satire	0.00940055	en
trusted	0.501865	fakeNews	0.488098	satire	0.0100679	en
trusted	0.9407	fakeNews	0.0554373	satire	0.00389252	en
trusted	0.349006	fakeNews	0.630059	satire	0.0209649	en
trusted	0.899007	fakeNews	0.0950341	satire	0.00598925	en
trusted	0.911384	fakeNews	0.0847039	satire	0.0039419	en
trusted	0.107142	fakeNews	0.876055	satire	0.0168334	en
trusted	0.877264	fakeNews	0.116464	satire	0.00630144	en
trusted	0.215788	fakeNews	0.772329	satire	0.0119135	en
trusted	0.457226	fakeNews	0.5289	satire	0.0139041	en
trusted	0.0945826	fakeNews	0.891277	satire	0.0141704	en
trusted	0.846486	fakeNews	0.142886	satire	0.0106575	en
trusted	0.643224	fakeNews	0.341237	satire	0.0155685	en
trusted	0.980008	fakeNews	0.0176301	satire	0.00239159	en
trusted	0.376192	fakeNews	0.606226	satire	0.0176123	en
trusted	0.128711	fakeNews	0.859894	satire	0.011425	en
trusted	0.807917	fakeNews	0.178418	satire	0.0136948	en
trusted	0.0911147	fakeNews	0.896955	satire	0.0119602	en
trusted	0.29259	fakeNews	0.680011	satire	0.0274284	en
trusted	0.788833	fakeNews	0.199608	satire	0.011589	en
trusted	0.754088	fakeNews	0.236406	satire	0.00953646	en
trusted	0.892076	fakeNews	0.100951	satire	0.00700248	en
trusted	0.123702	fakeNews	0.854921	satire	0.0214067	en
trusted	0.984352	fakeNews	0.0136846	satire	0.0019934	en
trusted	0.877851	fakeNews	0.115244	satire	0.00693534	en
trusted	0.352436	fakeNews	0.631073	satire	0.0165216	en
trusted	0.682246	fakeNews	0.301245	satire	0.0165393	en
trusted	0.952679	fakeNews	0.0437275	satire	0.00362385	en
trusted	0.659554	fakeNews	0.323511	satire	0.0169649	en
trusted	0.939569	fakeNews	0.0564845	satire	0.003977	en
trusted	0.906703	fakeNews	0.0828175	satire	0.0105095	en
trusted	0.958673	fakeNews	0.037428	satire	0.0039287	en
trusted	0.856478	fakeNews	0.135648	satire	0.00790376	en
trusted	0.163247	fakeNews	0.819197	satire	0.017586	en
trusted	0.553109	fakeNews	0.430033	satire	0.0168877	en
trusted	0.136894	fakeNews	0.84601	satire	0.017126	en
trusted	0.375724	fakeNews	0.610504	satire	0.0138026	en
trusted	0.145639	fakeNews	0.836778	satire	0.0176123	en
trusted	0.729032	fakeNews	0.259079	satire	0.0119196	en
trusted	0.973332	fakeNews	0.0239275	satire	0.0027705	en
trusted	0.890169	fakeNews	0.0986673	satire	0.0111939	en
trusted	0.195359	fakeNews	0.780317	satire	0.0243537	en
trusted	0.865769	fakeNews	0.125995	satire	0.00826584	en
trusted	0.138869	fakeNews	0.846182	satire	0.0149786	en
trusted	0.883665	fakeNews	0.108238	satire	0.00812669	en
trusted	0.867169	fakeNews	0.125243	satire	0.00761889	en
trusted	0.929975	fakeNews	0.0641446	satire	0.00591016	en
trusted	0.202098	fakeNews	0.777886	satire	0.0200461	en
trusted	0.967648	fakeNews	0.0289684	satire	0.00341332	en
trusted	0.803557	fakeNews	0.181287	satire	0.015186	en
trusted	0.0027924	fakeNews	0.994867	satire	0.0023707	en
trusted	0.981483	fakeNews	0.0154052	satire	0.00314166	en
trusted	0.982066	fakeNews	0.0157406	satire	0.00222338	en
trusted	0.907968	fakeNews	0.0834686	satire	0.00859342	en
trusted	0.864976	fakeNews	0.126711	satire	0.00834251	en
trusted	0.943988	fakeNews	0.0465756	satire	0.00946678	en
trusted	0.964912	fakeNews	0.0303731	satire	0.00474461	en
trusted	0.946884	fakeNews	0.0486376	satire	0.004508	en
trusted	0.849028	fakeNews	0.139228	satire	0.0117744	en
trusted	0.985203	fakeNews	0.0131645	satire	0.00166213	en
trusted	0.797331	fakeNews	0.192918	satire	0.0097815	en
trusted	0.388389	fakeNews	0.60041	satire	0.0112311	en
trusted	0.13745	fakeNews	0.84585	satire	0.0167308	en
trusted	0.953005	fakeNews	0.0427339	satire	0.00429137	en
trusted	0.683428	fakeNews	0.304079	satire	0.0125222	en
trusted	0.122886	fakeNews	0.864075	satire	0.013069	en
trusted	0.934827	fakeNews	0.0595551	satire	0.00564778	en
trusted	0.41787	fakeNews	0.567073	satire	0.0150868	en
trusted	0.259954	fakeNews	0.701157	satire	0.0389189	en
trusted	0.785899	fakeNews	0.199657	satire	0.0144732	en
trusted	0.130593	fakeNews	0.856088	satire	0.0133489	en
trusted	0.906595	fakeNews	0.0881315	satire	0.00530374	en
trusted	0.0988356	fakeNews	0.88506	satire	0.0161341	en
trusted	0.826151	fakeNews	0.160592	satire	0.0132872	en
trusted	0.210732	fakeNews	0.773731	satire	0.0155667	en
trusted	0.224292	fakeNews	0.756635	satire	0.0191033	en
trusted	0.887518	fakeNews	0.10494	satire	0.00757277	en
trusted	0.974399	fakeNews	0.0226723	satire	0.00295847	en
trusted	0.023926	fakeNews	0.968541	satire	0.00756303	en
trusted	0.981279	fakeNews	0.0168313	satire	0.00191956	en
trusted	0.85535	fakeNews	0.13821	satire	0.00647038	en
trusted	0.949222	fakeNews	0.0447777	satire	0.00603014	en
trusted	0.896608	fakeNews	0.0964586	satire	0.00696363	en
trusted	0.931947	fakeNews	0.063514	satire	0.00456931	en
trusted	0.897072	fakeNews	0.0927485	satire	0.0102097	en
trusted	0.957952	fakeNews	0.0370072	satire	0.00507091	en
trusted	0.79833	fakeNews	0.188985	satire	0.012715	en
trusted	0.985674	fakeNews	0.0122386	satire	0.00211759	en
trusted	0.82998	fakeNews	0.163064	satire	0.00698545	en
trusted	0.937013	fakeNews	0.0553496	satire	0.00766733	en
trusted	0.91144	fakeNews	0.0823007	satire	0.00628961	en
trusted	0.317926	fakeNews	0.660108	satire	0.0219952	en
trusted	0.81678	fakeNews	0.17386	satire	0.00938962	en
trusted	0.988528	fakeNews	0.00959042	satire	0.00191112	en
trusted	0.704501	fakeNews	0.282784	satire	0.0127442	en
trusted	0.195067	fakeNews	0.78638	satire	0.0185831	en
trusted	0.787389	fakeNews	0.191209	satire	0.0214319	en
trusted	0.975618	fakeNews	0.0206519	satire	0.00375974	en
trusted	0.278677	fakeNews	0.703006	satire	0.018347	en
trusted	0.677721	fakeNews	0.241438	satire	0.0808706	en
trusted	0.903745	fakeNews	0.0857718	satire	0.0105127	en
trusted	0.29526	fakeNews	0.682699	satire	0.0220712	en
trusted	0.930934	fakeNews	0.0633533	satire	0.00574275	en
trusted	0.242907	fakeNews	0.740429	satire	0.0166942	en
trusted	0.112029	fakeNews	0.864399	satire	0.0236013	en
trusted	0.354543	fakeNews	0.630798	satire	0.0146895	en
trusted	0.767887	fakeNews	0.219114	satire	0.0130289	en
trusted	0.356528	fakeNews	0.6164	satire	0.0271014	en
trusted	0.243662	fakeNews	0.738435	satire	0.0179334	en
trusted	0.295987	fakeNews	0.689186	satire	0.0148575	en
trusted	0.658132	fakeNews	0.317663	satire	0.0242357	en
trusted	0.666367	fakeNews	0.31716	satire	0.0165027	en
trusted	0.977083	fakeNews	0.0194562	satire	0.00349116	en
trusted	0.446547	fakeNews	0.5397	satire	0.0137829	en
trusted	0.742414	fakeNews	0.24531	satire	0.0123063	en
trusted	0.934129	fakeNews	0.0580698	satire	0.00783089	en
trusted	0.736395	fakeNews	0.2514	satire	0.0122343	en
trusted	0.249028	fakeNews	0.739916	satire	0.011086	en
trusted	0.802868	fakeNews	0.187043	satire	0.0101194	en
trusted	0.298501	fakeNews	0.690082	satire	0.0114472	en
trusted	0.381793	fakeNews	0.599093	satire	0.0191441	en
trusted	0.778831	fakeNews	0.2118	satire	0.00939864	en
trusted	0.50228	fakeNews	0.482478	satire	0.0152716	en
trusted	0.731177	fakeNews	0.255639	satire	0.0132145	en
trusted	0.877607	fakeNews	0.115025	satire	0.00739795	en
trusted	0.153124	fakeNews	0.834672	satire	0.0122344	en
trusted	0.902419	fakeNews	0.0918806	satire	0.00573057	en
trusted	0.601749	fakeNews	0.383025	satire	0.0152556	en
trusted	0.129026	fakeNews	0.852141	satire	0.0188627	en
trusted	0.459661	fakeNews	0.522589	satire	0.0177808	en
trusted	0.91723	fakeNews	0.0759872	satire	0.00681305	en
trusted	0.27868	fakeNews	0.707055	satire	0.0142948	en
trusted	0.391321	fakeNews	0.586198	satire	0.0225118	en
trusted	0.931962	fakeNews	0.0609911	satire	0.00707704	en
trusted	0.830693	fakeNews	0.159872	satire	0.0094649	en
trusted	0.549733	fakeNews	0.435052	satire	0.0152453	en
trusted	0.17715	fakeNews	0.800694	satire	0.0221852	en
trusted	0.479479	fakeNews	0.505948	satire	0.0146029	en
trusted	0.954153	fakeNews	0.0425191	satire	0.00335772	en
trusted	0.80496	fakeNews	0.184497	satire	0.0105732	en
trusted	0.993392	fakeNews	0.0060953	satire	0.000542835	en
trusted	0.415858	fakeNews	0.576224	satire	0.00794807	en
trusted	0.0630323	fakeNews	0.924924	satire	0.0120736	en
trusted	0.31057	fakeNews	0.65148	satire	0.0379796	en
trusted	0.937425	fakeNews	0.0584299	satire	0.00417547	en
trusted	0.882014	fakeNews	0.10771	satire	0.010306	en
trusted	0.304006	fakeNews	0.680007	satire	0.0160178	en
trusted	0.131801	fakeNews	0.849058	satire	0.0191716	en
trusted	0.529688	fakeNews	0.454563	satire	0.0157786	en
trusted	0.941735	fakeNews	0.0489143	satire	0.00938115	en
trusted	0.649807	fakeNews	0.335427	satire	0.0147956	en
trusted	0.527685	fakeNews	0.454044	satire	0.0183003	en
trusted	0.887771	fakeNews	0.102284	satire	0.00997447	en
trusted	0.973531	fakeNews	0.0235145	satire	0.00298473	en
trusted	0.668056	fakeNews	0.303204	satire	0.0287693	en
trusted	0.825466	fakeNews	0.166364	satire	0.00820033	en
trusted	0.909829	fakeNews	0.0828636	satire	0.0073372	en
trusted	0.759699	fakeNews	0.227282	satire	0.0130491	en
trusted	0.449669	fakeNews	0.532359	satire	0.0180029	en
trusted	0.912131	fakeNews	0.0783108	satire	0.00958773	en
trusted	0.599659	fakeNews	0.38853	satire	0.0118411	en
trusted	0.702185	fakeNews	0.280633	satire	0.017212	en
trusted	0.271527	fakeNews	0.713219	satire	0.0152843	en
trusted	0.24111	fakeNews	0.747436	satire	0.0114845	en
trusted	0.795193	fakeNews	0.191751	satire	0.0130862	en
trusted	0.830911	fakeNews	0.162332	satire	0.00678719	en
trusted	0.833592	fakeNews	0.147221	satire	0.0192177	en
trusted	0.957669	fakeNews	0.0365841	satire	0.0057771	en
trusted	0.755709	fakeNews	0.233743	satire	0.010578	en
trusted	0.957669	fakeNews	0.0365841	satire	0.0057771	en
trusted	0.199673	fakeNews	0.786106	satire	0.0142508	en
trusted	0.221089	fakeNews	0.763724	satire	0.0152164	en
trusted	0.961376	fakeNews	0.0314372	satire	0.00721715	en
trusted	0.87585	fakeNews	0.115052	satire	0.00912769	en
trusted	0.975979	fakeNews	0.0212257	satire	0.00282538	en
trusted	0.931862	fakeNews	0.0629263	satire	0.00524155	en
trusted	0.848808	fakeNews	0.144423	satire	0.00679885	en
trusted	0.953884	fakeNews	0.0432181	satire	0.00292798	en
trusted	0.202609	fakeNews	0.78095	satire	0.0164717	en
trusted	0.0432059	fakeNews	0.946459	satire	0.0103646	en
trusted	0.943708	fakeNews	0.0526608	satire	0.00366131	en
trusted	0.760158	fakeNews	0.226007	satire	0.013865	en
trusted	0.469977	fakeNews	0.521331	satire	0.00872232	en
trusted	0.789296	fakeNews	0.199339	satire	0.0113953	en
trusted	0.17428	fakeNews	0.812733	satire	0.0130175	en
trusted	0.833092	fakeNews	0.157763	satire	0.00917503	en
trusted	0.914504	fakeNews	0.079906	satire	0.00561991	en
trusted	0.0889935	fakeNews	0.898222	satire	0.0128145	en
trusted	0.321821	fakeNews	0.653152	satire	0.0250574	en
trusted	0.222865	fakeNews	0.745545	satire	0.0316195	en
trusted	0.649709	fakeNews	0.335674	satire	0.0146475	en
trusted	0.929829	fakeNews	0.0636587	satire	0.00654278	en
trusted	0.0581817	fakeNews	0.931452	satire	0.0103966	en
trusted	0.85142	fakeNews	0.133504	satire	0.0151056	en
trusted	0.789669	fakeNews	0.198267	satire	0.0120935	en
trusted	0.701737	fakeNews	0.285364	satire	0.012929	en
trusted	0.757334	fakeNews	0.219663	satire	0.0230326	en
trusted	0.188419	fakeNews	0.778051	satire	0.0335597	en
trusted	0.925398	fakeNews	0.0621224	satire	0.0125096	en
trusted	0.866568	fakeNews	0.12741	satire	0.00605166	en
trusted	0.282598	fakeNews	0.69553	satire	0.0219021	en
trusted	0.885385	fakeNews	0.107818	satire	0.00682685	en
trusted	0.769324	fakeNews	0.221366	satire	0.00933966	en
trusted	0.843961	fakeNews	0.149927	satire	0.0061423	en
trusted	0.149961	fakeNews	0.837865	satire	0.0122043	en
trusted	0.811251	fakeNews	0.179755	satire	0.00902414	en
trusted	0.783036	fakeNews	0.205054	satire	0.01194	en
trusted	0.7113	fakeNews	0.273199	satire	0.0155303	en
trusted	0.922851	fakeNews	0.0687612	satire	0.00841767	en
trusted	0.925618	fakeNews	0.0694158	satire	0.00499576	en
trusted	0.941948	fakeNews	0.0522209	satire	0.00586157	en
trusted	0.947288	fakeNews	0.0480977	satire	0.00464434	en
trusted	0.0930149	fakeNews	0.891798	satire	0.0152167	en
trusted	0.707236	fakeNews	0.281143	satire	0.0116508	en
trusted	0.885564	fakeNews	0.106458	satire	0.00800799	en
trusted	0.181185	fakeNews	0.791479	satire	0.0273662	en
trusted	0.15135	fakeNews	0.8228	satire	0.0258805	en
trusted	0.505451	fakeNews	0.476628	satire	0.0179509	en
trusted	0.875818	fakeNews	0.109455	satire	0.0147575	en
trusted	0.880099	fakeNews	0.113161	satire	0.00676952	en
trusted	0.0923883	fakeNews	0.872841	satire	0.0348004	en
trusted	0.991737	fakeNews	0.00651657	satire	0.00177691	en
trusted	0.894644	fakeNews	0.0976961	satire	0.00768959	en
trusted	0.597655	fakeNews	0.386305	satire	0.0160692	en
trusted	0.752611	fakeNews	0.232412	satire	0.015007	en
trusted	0.929813	fakeNews	0.0610297	satire	0.00918778	en
trusted	0.0953313	fakeNews	0.890778	satire	0.0139211	en
trusted	0.53092	fakeNews	0.453845	satire	0.0152651	en
trusted	0.807862	fakeNews	0.182513	satire	0.00965518	en
trusted	0.15237	fakeNews	0.837029	satire	0.0106312	en
trusted	0.142257	fakeNews	0.844494	satire	0.0132792	en
trusted	0.703355	fakeNews	0.286204	satire	0.0104708	en
trusted	0.828325	fakeNews	0.160272	satire	0.0114337	en
trusted	0.111107	fakeNews	0.875217	satire	0.0137053	en
trusted	0.920175	fakeNews	0.0746834	satire	0.00517127	en
trusted	0.956467	fakeNews	0.0396005	satire	0.00396231	en
trusted	0.833638	fakeNews	0.155548	satire	0.010844	en
trusted	0.807192	fakeNews	0.180111	satire	0.012727	en
trusted	0.737704	fakeNews	0.249563	satire	0.0127627	en
trusted	0.387821	fakeNews	0.596698	satire	0.0155104	en
trusted	0.429868	fakeNews	0.556169	satire	0.0139926	en
trusted	0.49387	fakeNews	0.478537	satire	0.0276233	en
trusted	0.234843	fakeNews	0.745912	satire	0.0192749	en
trusted	0.230422	fakeNews	0.747897	satire	0.0217114	en
trusted	0.966908	fakeNews	0.0305945	satire	0.0025276	en
trusted	0.888985	fakeNews	0.10349	satire	0.00755479	en
trusted	0.94908	fakeNews	0.0468659	satire	0.0040839	en
trusted	0.146127	fakeNews	0.821619	satire	0.0322833	en
trusted	0.891481	fakeNews	0.101359	satire	0.00719053	en
trusted	0.968821	fakeNews	0.0267157	satire	0.00449292	en
trusted	0.889024	fakeNews	0.101241	satire	0.00976481	en
trusted	0.0300772	fakeNews	0.962605	satire	0.00734815	en
trusted	0.98163	fakeNews	0.0165791	satire	0.00182101	en
trusted	0.987322	fakeNews	0.00985426	satire	0.00285336	en
trusted	0.985519	fakeNews	0.0123247	satire	0.00218586	en
trusted	0.961496	fakeNews	0.0341106	satire	0.00442364	en
trusted	0.6708	fakeNews	0.320019	satire	0.00921096	en
trusted	0.68858	fakeNews	0.297558	satire	0.0138915	en
trusted	0.841579	fakeNews	0.146543	satire	0.0119077	en
trusted	0.629868	fakeNews	0.354803	satire	0.0153588	en
trusted	0.961334	fakeNews	0.0355808	satire	0.00311549	en
trusted	0.184183	fakeNews	0.790761	satire	0.0250866	en
trusted	0.035031	fakeNews	0.958105	satire	0.00689431	en
trusted	0.689489	fakeNews	0.30009	satire	0.010451	en
trusted	0.176409	fakeNews	0.814493	satire	0.0091272	en
trusted	0.735178	fakeNews	0.254549	satire	0.0103033	en
trusted	0.779126	fakeNews	0.207058	satire	0.0138467	en
trusted	0.452041	fakeNews	0.527818	satire	0.0201705	en
trusted	0.958855	fakeNews	0.03766	satire	0.00351479	en
trusted	0.673607	fakeNews	0.313923	satire	0.0124997	en
trusted	0.0556975	fakeNews	0.930024	satire	0.0143087	en
trusted	0.653932	fakeNews	0.332741	satire	0.0133573	en
trusted	0.566911	fakeNews	0.415469	satire	0.01765	en
trusted	0.907721	fakeNews	0.0851173	satire	0.00719161	en
trusted	0.0297206	fakeNews	0.963823	satire	0.00648649	en
trusted	0.386406	fakeNews	0.587708	satire	0.0259165	en
trusted	0.839837	fakeNews	0.144259	satire	0.0159341	en
trusted	0.726219	fakeNews	0.256007	satire	0.0178044	en
trusted	0.955484	fakeNews	0.0402252	satire	0.00432081	en
trusted	0.0290867	fakeNews	0.95054	satire	0.0204036	en
trusted	0.714183	fakeNews	0.270617	satire	0.0152297	en
trusted	0.806111	fakeNews	0.184339	satire	0.0095806	en
trusted	0.973301	fakeNews	0.0234923	satire	0.00323676	en
trusted	0.978715	fakeNews	0.0185636	satire	0.00275134	en
trusted	0.910584	fakeNews	0.0855705	satire	0.00387564	en
trusted	0.94269	fakeNews	0.0518038	satire	0.00553663	en
trusted	0.727192	fakeNews	0.263227	satire	0.00961077	en
trusted	0.826509	fakeNews	0.163031	satire	0.0104899	en
trusted	0.638426	fakeNews	0.352419	satire	0.00918547	en
trusted	0.748901	fakeNews	0.23506	satire	0.0160692	en
trusted	0.89326	fakeNews	0.0998554	satire	0.00691451	en
trusted	0.840202	fakeNews	0.145811	satire	0.0140174	en
trusted	0.156711	fakeNews	0.828155	satire	0.0151632	en
trusted	0.740026	fakeNews	0.250246	satire	0.00975761	en
trusted	0.899437	fakeNews	0.0925292	satire	0.00806391	en
trusted	0.879446	fakeNews	0.113013	satire	0.00757116	en
trusted	0.809852	fakeNews	0.172611	satire	0.0175666	en
trusted	0.935063	fakeNews	0.0563337	satire	0.00863283	en
trusted	0.525094	fakeNews	0.451617	satire	0.0233186	en
trusted	0.981279	fakeNews	0.0168313	satire	0.00191956	en
trusted	0.906653	fakeNews	0.0869274	satire	0.00644959	en
trusted	0.893518	fakeNews	0.099328	satire	0.00718442	en
trusted	0.877485	fakeNews	0.111393	satire	0.0111519	en
trusted	0.595971	fakeNews	0.381221	satire	0.0228375	en
trusted	0.844831	fakeNews	0.145818	satire	0.00938115	en
trusted	0.20714	fakeNews	0.775192	satire	0.0176979	en
trusted	0.723972	fakeNews	0.258908	satire	0.0171502	en
trusted	0.259613	fakeNews	0.722312	satire	0.0181048	en
trusted	0.816864	fakeNews	0.169118	satire	0.014048	en
trusted	0.870448	fakeNews	0.121265	satire	0.00831659	en
trusted	0.990644	fakeNews	0.0077195	satire	0.00166662	en
trusted	0.725613	fakeNews	0.257486	satire	0.0169309	en
trusted	0.970475	fakeNews	0.0269322	satire	0.0026226	en
trusted	0.599152	fakeNews	0.387869	satire	0.0130091	en
